activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1678484,[],CHEMBL858178,Displacement of [3H]rosiglitazone from human PPAR gamma by SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OCCCOc2ccc3ccn(CC(=O)O)c3c2)ccc2cc(C(=O)c3ccccc3)ccc12,,,CHEMBL1149440,J Med Chem,2006.0,"{'bei': '10.92', 'le': '0.20', 'lle': '-1.22', 'sei': '7.32'}",CHEMBL202246,,CHEMBL202246,5.69,1,http://www.openphacts.org/units/Nanomolar,426457,=,1,1,=,,IC50,nM,,2024.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.024
,1678490,[],CHEMBL858178,Displacement of [3H]rosiglitazone from human PPAR gamma by SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1149440,J Med Chem,2006.0,"{'bei': '19.69', 'le': '0.38', 'lle': '4.55', 'sei': '9.84'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,7.04,1,http://www.openphacts.org/units/Nanomolar,426458,=,1,1,=,,IC50,nM,,92.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.092
,1678493,[],CHEMBL858178,Displacement of [3H]rosiglitazone from human PPAR gamma by SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OCCCOc2ccc3c(ccn3CC(=O)O)c2)ccc2c(C(F)(F)F)noc12,,,CHEMBL1149440,J Med Chem,2006.0,"{'bei': '14.31', 'le': '0.27', 'lle': '1.13', 'sei': '7.86'}",CHEMBL200495,,CHEMBL200495,6.82,1,http://www.openphacts.org/units/Nanomolar,426459,=,1,1,=,,IC50,nM,,152.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.152
,1755746,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1cccc2c1ccn2CCc1nc(-c2ccccc2)oc1C)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,,CHEMBL427408,,CHEMBL427408,,0,http://www.openphacts.org/units/Nanomolar,550191,>,1,1,>,,IC50,nM,,10000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,10.0
,1755747,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1cccc2c1ccn2CCCc1nc(-c2ccccc2)oc1C)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '15.17', 'le': '0.28', 'lle': '1.29', 'sei': '8.47'}",CHEMBL213487,,CHEMBL213487,6.56,0,http://www.openphacts.org/units/Nanomolar,550192,=,1,1,=,,IC50,nM,,274.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.274
,1755748,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3C)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '15.53', 'le': '0.29', 'lle': '1.51', 'sei': '8.39'}",CHEMBL211371,,CHEMBL211371,6.50,0,http://www.openphacts.org/units/Nanomolar,550194,=,1,1,=,,IC50,nM,,316.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.316
,1755749,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '15.04', 'le': '0.29', 'lle': '1.26', 'sei': '8.52'}",CHEMBL209749,,CHEMBL209749,6.60,0,http://www.openphacts.org/units/Nanomolar,550195,=,1,1,=,,IC50,nM,,251.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.251
,1755750,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3OC)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '14.11', 'le': '0.26', 'lle': '1.44', 'sei': '7.07'}",CHEMBL378705,,CHEMBL378705,6.13,0,http://www.openphacts.org/units/Nanomolar,550196,=,1,1,=,,IC50,nM,,742.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.742
,1755751,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3OC(C)C)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '11.39', 'le': '0.21', 'lle': '-0.20', 'sei': '6.07'}",CHEMBL438088,,CHEMBL438088,5.27,0,http://www.openphacts.org/units/Nanomolar,550197,=,1,1,=,,IC50,nM,,5400.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,5.4
,1755752,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3cccc(Cl)c3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '17.36', 'le': '0.34', 'lle': '2.28', 'sei': '9.83'}",CHEMBL211513,,CHEMBL211513,7.62,0,http://www.openphacts.org/units/Nanomolar,550198,=,1,1,=,,IC50,nM,,24.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.024
,1755753,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(F)cc3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '15.21', 'le': '0.28', 'lle': '1.60', 'sei': '8.29'}",CHEMBL214272,,CHEMBL214272,6.42,0,http://www.openphacts.org/units/Nanomolar,550199,=,1,1,=,,IC50,nM,,377.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.377
,1755754,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '13.74', 'le': '0.26', 'lle': '0.79', 'sei': '8.38'}",CHEMBL213675,,CHEMBL213675,6.49,0,http://www.openphacts.org/units/Nanomolar,550200,=,1,1,=,,IC50,nM,,321.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.321
,1755755,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(CC)cc3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '17.50', 'le': '0.32', 'lle': '2.32', 'sei': '9.77'}",CHEMBL213678,,CHEMBL213678,7.57,0,http://www.openphacts.org/units/Nanomolar,550201,=,1,1,=,,IC50,nM,,27.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.027
,1755756,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(C)C)cc3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '17.66', 'le': '0.33', 'lle': '2.08', 'sei': '10.18'}",CHEMBL387023,,CHEMBL387023,7.89,0,http://www.openphacts.org/units/Nanomolar,550202,=,1,1,=,,IC50,nM,,13.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.013
,1755757,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(C)(C)C)cc3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '16.99', 'le': '0.31', 'lle': '1.84', 'sei': '10.10'}",CHEMBL213602,,CHEMBL213602,7.82,0,http://www.openphacts.org/units/Nanomolar,550203,=,1,1,=,,IC50,nM,,15.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.015
,1755758,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3cc(C)cc(C)c3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '17.16', 'le': '0.32', 'lle': '2.12', 'sei': '9.58'}",CHEMBL380070,,CHEMBL380070,7.42,0,http://www.openphacts.org/units/Nanomolar,550204,=,1,1,=,,IC50,nM,,38.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.038
,1755759,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3cc(Cl)cc(Cl)c3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '15.10', 'le': '0.31', 'lle': '1.16', 'sei': '9.23'}",CHEMBL210163,,CHEMBL210163,7.15,0,http://www.openphacts.org/units/Nanomolar,550205,=,1,1,=,,IC50,nM,,71.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.071
,1755760,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3cc(OC)cc(OC)c3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '16.37', 'le': '0.31', 'lle': '2.90', 'sei': '7.92'}",CHEMBL211839,,CHEMBL211839,7.60,0,http://www.openphacts.org/units/Nanomolar,550206,=,1,1,=,,IC50,nM,,25.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.025
,1755761,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(F)c(C)c3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '15.74', 'le': '0.29', 'lle': '1.74', 'sei': '8.87'}",CHEMBL265364,,CHEMBL265364,6.87,0,http://www.openphacts.org/units/Nanomolar,550207,=,1,1,=,,IC50,nM,,135.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.135
,1755762,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '16.64', 'le': '0.31', 'lle': '2.20', 'sei': '8.39'}",CHEMBL213902,,CHEMBL213902,6.50,0,http://www.openphacts.org/units/Nanomolar,550208,=,1,1,=,,IC50,nM,,318.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.318
,1755763,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '13.15', 'le': '0.25', 'lle': '0.31', 'sei': '8.26'}",CHEMBL377898,,CHEMBL377898,6.40,0,http://www.openphacts.org/units/Nanomolar,550209,=,1,1,=,,IC50,nM,,399.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.399
,1755764,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1Cn1ccc2cc(CC(OC(C)C)C(=O)O)ccc21,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '14.09', 'le': '0.27', 'lle': '0.77', 'sei': '8.85'}",CHEMBL210017,,CHEMBL210017,6.86,0,http://www.openphacts.org/units/Nanomolar,550210,=,1,1,=,,IC50,nM,,139.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.139
,1755765,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(c1)c(C)cn2Cc1nc(-c2ccc(C(F)(F)F)cc2)oc1C)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '13.67', 'le': '0.26', 'lle': '0.64', 'sei': '8.58'}",CHEMBL384203,,CHEMBL384203,6.65,0,http://www.openphacts.org/units/Nanomolar,550211,=,1,1,=,,IC50,nM,,223.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.223
,1755767,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(c1)cc(C)n2Cc1nc(-c2ccc(C(F)(F)F)cc2)oc1C)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '10.48', 'le': '0.20', 'lle': '-0.91', 'sei': '6.58'}",CHEMBL212813,,CHEMBL212813,5.10,0,http://www.openphacts.org/units/Nanomolar,550212,=,1,1,=,,IC50,nM,,8000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,8.0
,1755768,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '16.69', 'le': '0.31', 'lle': '2.06', 'sei': '8.71'}",CHEMBL209546,,CHEMBL209546,6.75,0,http://www.openphacts.org/units/Nanomolar,550189,=,1,1,=,,IC50,nM,,178.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.178
,1755950,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1cccc2c1ccn2Cc1nc(-c2ccccc2)oc1C)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '14.40', 'le': '0.27', 'lle': '1.13', 'sei': '7.52'}",CHEMBL213782,,CHEMBL213782,5.82,0,http://www.openphacts.org/units/Nanomolar,550190,=,1,1,=,,IC50,nM,,1500.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.5
,1755951,[],CHEMBL868631,Binding affinity to PPARgamma by radio ligand binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3F)oc2C)c1)C(=O)O,,,CHEMBL1146855,Bioorg Med Chem Lett,2006.0,"{'bei': '15.88', 'le': '0.30', 'lle': '1.89', 'sei': '8.66'}",CHEMBL380404,,CHEMBL380404,6.71,0,http://www.openphacts.org/units/Nanomolar,550193,=,1,1,=,,IC50,nM,,196.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.196
,1907648,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)O)C(c2ccc(OCCn3c4ccccc4c4ccccc43)cc2)NC(=O)N1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '13.69', 'le': '0.25', 'lle': '1.46', 'sei': '6.53'}",CHEMBL228388,,CHEMBL228388,6.05,0,http://www.openphacts.org/units/Nanomolar,644322,=,1,1,=,,IC50,nM,,900.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.9
,1907649,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)O)C(c2ccc(OCCOc3ccc(C(=O)c4ccc(Cl)cc4)cc3)cc2)NC(=O)N1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '11.90', 'le': '0.23', 'lle': '1.29', 'sei': '5.29'}",CHEMBL396550,,CHEMBL396550,6.03,0,http://www.openphacts.org/units/Nanomolar,644340,=,1,1,=,,IC50,nM,,930.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.93
,1907650,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)O)C(c2ccc(OCCCOc3cc(C)nc4ccccc34)cc2)NC(=O)N1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '13.69', 'le': '0.25', 'lle': '2.02', 'sei': '5.58'}",CHEMBL394849,,CHEMBL394849,6.12,0,http://www.openphacts.org/units/Nanomolar,644338,=,1,1,=,,IC50,nM,,750.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.75
,1907651,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C2NC(=O)NC(C)=C2C(=O)O)ccc1OCCOc1cc(C)nc2ccccc12,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '13.00', 'le': '0.24', 'lle': '2.31', 'sei': '5.06'}",CHEMBL230670,,CHEMBL230670,6.03,0,http://www.openphacts.org/units/Nanomolar,644337,=,1,1,=,,IC50,nM,,940.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.94
,1907652,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)O)C(c2ccc(OCCOc3cc(C)nc4ccccc34)cc2)NC(=O)N1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '14.12', 'le': '0.26', 'lle': '2.41', 'sei': '5.57'}",CHEMBL230567,,CHEMBL230567,6.12,0,http://www.openphacts.org/units/Nanomolar,644336,=,1,1,=,,IC50,nM,,760.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.76
,1907653,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C2NC(=O)NC(C)=C2C(=O)O)ccc1OCCn1ccc2cccnc21,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '14.54', 'le': '0.27', 'lle': '3.30', 'sei': '5.35'}",CHEMBL230566,,CHEMBL230566,6.14,0,http://www.openphacts.org/units/Nanomolar,644335,=,1,1,=,,IC50,nM,,720.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.72
,1907654,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)O)C(c2ccc(OCCn3ccc4cccnc43)cc2)NC(=O)N1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '15.29', 'le': '0.28', 'lle': '3.17', 'sei': '5.69'}",CHEMBL230565,,CHEMBL230565,6.00,0,http://www.openphacts.org/units/Nanomolar,644334,=,1,1,=,,IC50,nM,,1000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.0
,1907655,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)O)C(c2ccc(OCCCn3ccc4cccnc43)cc2)NC(=O)N1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '15.07', 'le': '0.28', 'lle': '2.90', 'sei': '5.81'}",CHEMBL394605,,CHEMBL394605,6.12,0,http://www.openphacts.org/units/Nanomolar,644332,=,1,1,=,,IC50,nM,,750.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.75
,1907656,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C2NC(=O)NC(C)=C2C(=O)O)ccc1OCCOc1cccc2ccc(C)nc12,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '13.15', 'le': '0.24', 'lle': '2.38', 'sei': '5.12'}",CHEMBL230458,,CHEMBL230458,6.10,0,http://www.openphacts.org/units/Nanomolar,644331,=,1,1,=,,IC50,nM,,800.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.8
,1907657,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)O)C(c2ccc(OCCOc3cccc4ccc(C)nc34)cc2)NC(=O)N1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '14.35', 'le': '0.27', 'lle': '2.51', 'sei': '5.67'}",CHEMBL230350,,CHEMBL230350,6.22,0,http://www.openphacts.org/units/Nanomolar,644330,=,1,1,=,,IC50,nM,,600.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.6
,1907658,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)O)C(c2ccc(OCCCOc3cccc4[nH]c5ccccc5c34)cc2)NC(=O)N1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '12.82', 'le': '0.24', 'lle': '1.17', 'sei': '5.37'}",CHEMBL445151,,CHEMBL445151,6.05,0,http://www.openphacts.org/units/Nanomolar,644327,=,1,1,=,,IC50,nM,,900.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.9
,1907659,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)O)C(c2ccc(OCCOc3cccc4[nH]c5ccccc5c34)cc2)NC(=O)N1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '13.12', 'le': '0.24', 'lle': '1.51', 'sei': '5.32'}",CHEMBL228492,,CHEMBL228492,6.00,0,http://www.openphacts.org/units/Nanomolar,644326,=,1,1,=,,IC50,nM,,1000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.0
,1907660,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1c1ccccc1n2CCOc1ccc(C2NC(=O)NC(C)=C2C(=O)O)cc1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '12.93', 'le': '0.24', 'lle': '1.51', 'sei': '5.99'}",CHEMBL388561,,CHEMBL388561,6.10,0,http://www.openphacts.org/units/Nanomolar,644324,=,1,1,=,,IC50,nM,,800.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.8
,1907661,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C2NC(=O)NC(C)=C2C(=O)O)ccc1OCCn1c2ccccc2c2ccccc21,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '12.91', 'le': '0.24', 'lle': '1.50', 'sei': '5.98'}",CHEMBL228442,,CHEMBL228442,6.09,0,http://www.openphacts.org/units/Nanomolar,644323,=,1,1,=,,IC50,nM,,820.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.82
,1907662,[],CHEMBL888894,Displacement of [3H]rosiglitazone from PPAR gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,,,CHEMBL1145436,Bioorg Med Chem Lett,2007.0,"{'bei': '17.10', 'le': '0.33', 'lle': '2.94', 'sei': '8.93'}",CHEMBL595,PIOGLITAZONE,CHEMBL595,6.10,0,http://www.openphacts.org/units/Nanomolar,644341,=,1,1,=,,IC50,nM,,800.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.8
