activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2173297,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2CN(C(=O)Oc3ccccc3)CCC2CC(=O)O)c1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '9.42', 'le': '0.17', 'lle': '-1.26', 'sei': '4.99'}",CHEMBL445942,,CHEMBL445942,5.09,0,http://www.openphacts.org/units/Nanomolar,710716,=,1,1,=,,IC50,nM,,8120.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,8.12
,2173298,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2CN(C(=O)OCC(C)C)CCC2CC(=O)O)c1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,,CHEMBL255097,,CHEMBL255097,,0,http://www.openphacts.org/units/Nanomolar,710715,>,1,1,>,,IC50,nM,,15000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,15.0
,2173299,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2=C(CC(=O)O)CCN(C(=O)Oc3ccccc3)C2)c1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '14.47', 'le': '0.27', 'lle': '1.40', 'sei': '7.64'}",CHEMBL255309,,CHEMBL255309,7.8,0,http://www.openphacts.org/units/Nanomolar,710714,=,1,1,=,,IC50,nM,,16.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.016
,2173300,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2=C(CC(=O)O)CCN(C(=O)OCC(C)C)C2)c1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '13.28', 'le': '0.25', 'lle': '0.89', 'sei': '6.74'}",CHEMBL403432,,CHEMBL403432,6.89,0,http://www.openphacts.org/units/Nanomolar,710713,=,1,1,=,,IC50,nM,,130.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.13
,2173301,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2CN(C(=O)OCC(C)C)CCC2C(=O)O)c1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '11.26', 'le': '0.21', 'lle': '0.23', 'sei': '5.74'}",CHEMBL258212,,CHEMBL258212,5.86,0,http://www.openphacts.org/units/Nanomolar,710712,=,1,1,=,,IC50,nM,,1370.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.37
,2173302,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2CN(C(=O)OCC(C)C)CCC2C(=O)O)c1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '10.10', 'le': '0.19', 'lle': '-0.43', 'sei': '5.01'}",CHEMBL258428,,CHEMBL258428,5.12,0,http://www.openphacts.org/units/Nanomolar,710711,=,1,1,=,,IC50,nM,,7620.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,7.62
,2173303,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC2CN(C(=O)OCC(C)C)CCC2C(=O)O)cc1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '11.50', 'le': '0.22', 'lle': '0.13', 'sei': '6.02'}",CHEMBL257164,,CHEMBL257164,6.15,0,http://www.openphacts.org/units/Nanomolar,710710,=,1,1,=,,IC50,nM,,711.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.711
,2173304,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2CN(C(=O)OCC(C)C)CCC2C(=O)O)cc1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '12.81', 'le': '0.24', 'lle': '1.04', 'sei': '6.53'}",CHEMBL257165,,CHEMBL257165,6.67,0,http://www.openphacts.org/units/Nanomolar,710709,=,1,1,=,,IC50,nM,,215.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.215
,2173305,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2=C(C(=O)O)CCN(C(=O)OCC(C)C)C2)c1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '10.78', 'le': '0.20', 'lle': '-0.10', 'sei': '5.48'}",CHEMBL256134,,CHEMBL256134,5.59,0,http://www.openphacts.org/units/Nanomolar,710708,=,1,1,=,,IC50,nM,,2560.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.56
,2173306,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2=C(C(=O)O)CCN(Cc3ccccc3)C2)c1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,,CHEMBL256505,,CHEMBL256505,,0,http://www.openphacts.org/units/Nanomolar,710707,>,1,1,>,,IC50,nM,,27500.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,27.5
,2173308,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2=C(C(=O)O)CCN(C(=O)OCC(C)C)C2)cc1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '11.44', 'le': '0.21', 'lle': '0.24', 'sei': '5.81'}",CHEMBL257180,,CHEMBL257180,5.93,0,http://www.openphacts.org/units/Nanomolar,710705,=,1,1,=,,IC50,nM,,1170.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.17
,2173309,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C2=C(C(=O)O)CCN(C(=O)OCC(C)C)C2)cc1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,,CHEMBL255251,,CHEMBL255251,,0,http://www.openphacts.org/units/Nanomolar,710704,>,1,1,>,,IC50,nM,,27300.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,27.3
,2173315,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2=CN(c3nccc(C(F)(F)F)n3)CCC2C(=O)O)c1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '10.57', 'le': '0.20', 'lle': '-0.15', 'sei': '5.87'}",CHEMBL255872,,CHEMBL255872,5.97,0,http://www.openphacts.org/units/Nanomolar,710721,=,1,1,=,,IC50,nM,,1078.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.078
,2173384,[],CHEMBL935697,Binding affinity at human PPARalpha by fluorescence polarization,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC2=C(C(=O)O)CCN(C(=O)OCC(C)C)C2)cc1,,,CHEMBL1145588,Bioorg Med Chem Lett,2008.0,"{'bei': '12.38', 'le': '0.23', 'lle': '0.51', 'sei': '6.46'}",CHEMBL257345,,CHEMBL257345,6.59,0,http://www.openphacts.org/units/Nanomolar,710706,=,1,1,=,,IC50,nM,,255.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.255
,2191665,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '18.36', 'le': '0.36', 'lle': '4.07', 'sei': '9.17'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,6.56,1,http://www.openphacts.org/units/Nanomolar,792239,=,1,1,=,,IC50,nM,,274.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.274
,2191759,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N(Cc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)Cc1nc(-c2ccccc2)oc1C,,,CHEMBL1157199,Bioorg Med Chem,2008.0,,CHEMBL478563,,CHEMBL478563,,0,http://www.openphacts.org/units/Nanomolar,792346,>,1,1,>,,IC50,nM,,100000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,100.0
,2191760,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CN(C)Cc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,,CHEMBL516129,,CHEMBL516129,,0,http://www.openphacts.org/units/Nanomolar,792345,>,1,1,>,,IC50,nM,,100000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,100.0
,2191761,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CNCc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,,CHEMBL477690,,CHEMBL477690,,0,http://www.openphacts.org/units/Nanomolar,792344,>,1,1,>,,IC50,nM,,50000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,50.0
,2191762,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCNc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '13.95', 'le': '0.26', 'lle': '0.83', 'sei': '7.22'}",CHEMBL477323,,CHEMBL477323,5.8,0,http://www.openphacts.org/units/Nanomolar,792325,=,1,1,=,,IC50,nM,,1600.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.6
,2191763,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCCc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '13.68', 'le': '0.25', 'lle': '0.53', 'sei': '10.91'}",CHEMBL514696,,CHEMBL514696,4.96,0,http://www.openphacts.org/units/Nanomolar,792324,=,1,1,=,,IC50,nM,,11000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,11.0
,2191764,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCCc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccn1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '12.53', 'le': '0.23', 'lle': '0.73', 'sei': '7.80'}",CHEMBL515972,,CHEMBL515972,4.55,0,http://www.openphacts.org/units/Nanomolar,792323,=,1,1,=,,IC50,nM,,28000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,28.0
,2191765,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2ccccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '12.69', 'le': '0.23', 'lle': '-0.84', 'sei': '8.52'}",CHEMBL477318,,CHEMBL477318,5.4,0,http://www.openphacts.org/units/Nanomolar,792322,=,1,1,=,,IC50,nM,,4000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,4.0
,2191766,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2cccc(-c3ccccc3)c2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '11.07', 'le': '0.20', 'lle': '-2.35', 'sei': '8.77'}",CHEMBL477298,,CHEMBL477298,5.55,0,http://www.openphacts.org/units/Nanomolar,792308,=,1,1,=,,IC50,nM,,2800.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.8
,2191767,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2ccc(-c3ccccc3)cc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '12.42', 'le': '0.22', 'lle': '-1.67', 'sei': '9.84'}",CHEMBL478335,,CHEMBL478335,6.23,0,http://www.openphacts.org/units/Nanomolar,792307,=,1,1,=,,IC50,nM,,587.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.587
,2191768,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2cccnc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '10.92', 'le': '0.20', 'lle': '-0.97', 'sei': '6.11'}",CHEMBL515181,,CHEMBL515181,4.66,0,http://www.openphacts.org/units/Nanomolar,792306,=,1,1,=,,IC50,nM,,22000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,22.0
,2191769,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '13.29', 'le': '0.24', 'lle': '0.01', 'sei': '8.07'}",CHEMBL478334,,CHEMBL478334,5.51,0,http://www.openphacts.org/units/Nanomolar,792305,=,1,1,=,,IC50,nM,,3100.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,3.1
,2191770,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '16.24', 'le': '0.30', 'lle': '1.23', 'sei': '9.86'}",CHEMBL477095,,CHEMBL477095,6.73,1,http://www.openphacts.org/units/Nanomolar,792272,=,1,1,=,,IC50,nM,,185.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.185
,2191771,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C/C=C/c1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '15.81', 'le': '0.29', 'lle': '1.19', 'sei': '12.53'}",CHEMBL513904,,CHEMBL513904,5.7,0,http://www.openphacts.org/units/Nanomolar,792271,=,1,1,=,,IC50,nM,,2000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.0
,2191772,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1C/C=C/c1ccc(C[C@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '13.54', 'le': '0.25', 'lle': '0.01', 'sei': '8.18'}",CHEMBL477094,,CHEMBL477094,5.58,0,http://www.openphacts.org/units/Nanomolar,792270,=,1,1,=,,IC50,nM,,2600.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.6
,2191773,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1C/C=C/c1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '15.98', 'le': '0.29', 'lle': '1.01', 'sei': '9.66'}",CHEMBL479002,,CHEMBL479002,6.59,0,http://www.openphacts.org/units/Nanomolar,792269,=,1,1,=,,IC50,nM,,255.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.255
,2191774,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C/C=C/c1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccn1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '13.61', 'le': '0.25', 'lle': '1.02', 'sei': '8.43'}",CHEMBL479001,,CHEMBL479001,4.92,0,http://www.openphacts.org/units/Nanomolar,792268,=,1,1,=,,IC50,nM,,12000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,12.0
,2192687,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CC#Cc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1)c1ccccc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '13.73', 'le': '0.25', 'lle': '1.08', 'sei': '10.82'}",CHEMBL477941,,CHEMBL477941,4.92,0,http://www.openphacts.org/units/Nanomolar,792258,=,1,1,=,,IC50,nM,,12000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,12.0
,2195418,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CC#Cc1ccc(CC(C(=O)O)n2cccc2)cc1)c1ccccn1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '11.90', 'le': '0.22', 'lle': '1.04', 'sei': '7.33'}",CHEMBL477940,,CHEMBL477940,4.28,0,http://www.openphacts.org/units/Nanomolar,792257,=,1,1,=,,IC50,nM,,53000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,53.0
,2195419,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CC#Cc1ccc(CC(C(=O)O)c2cccc(-c3ccccc3)c2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '11.16', 'le': '0.20', 'lle': '-1.77', 'sei': '8.77'}",CHEMBL476897,,CHEMBL476897,5.55,0,http://www.openphacts.org/units/Nanomolar,792256,=,1,1,=,,IC50,nM,,2800.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.8
,2195420,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CC#Cc1ccc(CC(C(=O)O)c2ccc(-c3ccccc3)cc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '11.37', 'le': '0.20', 'lle': '-1.66', 'sei': '8.93'}",CHEMBL476896,,CHEMBL476896,5.66,0,http://www.openphacts.org/units/Nanomolar,792255,=,1,1,=,,IC50,nM,,2200.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.2
,2195421,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CC#Cc1ccc(CC(C(=O)O)c2cccnc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '10.85', 'le': '0.20', 'lle': '-0.46', 'sei': '6.02'}",CHEMBL478726,,CHEMBL478726,4.58,0,http://www.openphacts.org/units/Nanomolar,792242,=,1,1,=,,IC50,nM,,26000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,26.0
,2195422,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CC#Cc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '15.92', 'le': '0.29', 'lle': '1.62', 'sei': '9.57'}",CHEMBL478725,,CHEMBL478725,6.53,0,http://www.openphacts.org/units/Nanomolar,792241,=,1,1,=,,IC50,nM,,293.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.293
,2195423,[],CHEMBL980390,Displacement of [3H]darglitazone from human PPARgamma by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1157199,Bioorg Med Chem,2008.0,"{'bei': '18.10', 'le': '0.33', 'lle': '2.60', 'sei': '9.73'}",CHEMBL104850,,CHEMBL104850,7.54,0,http://www.openphacts.org/units/Nanomolar,792240,=,1,1,=,,IC50,nM,,29.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.029
,2269563,[],CHEMBL953558,Binding affinity to PPARgamma by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2cn(C)cc2C(=O)O)c1,,,CHEMBL1153276,Bioorg Med Chem Lett,2009.0,"{'bei': '13.87', 'le': '0.25', 'lle': '0.88', 'sei': '7.46'}",CHEMBL473961,,CHEMBL473961,5.78,0,http://www.openphacts.org/units/Nanomolar,730848,=,1,1,=,,IC50,nM,,1670.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.67
,2269564,[],CHEMBL953558,Binding affinity to PPARgamma by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2cn(-c3ccccc3)cc2C(=O)O)c1,,,CHEMBL1153276,Bioorg Med Chem Lett,2009.0,"{'bei': '14.20', 'le': '0.26', 'lle': '0.45', 'sei': '8.77'}",CHEMBL474157,,CHEMBL474157,6.8,0,http://www.openphacts.org/units/Nanomolar,730849,=,1,1,=,,IC50,nM,,160.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.16
,2269565,[],CHEMBL953558,Binding affinity to PPARgamma by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2cn(C)cc2C(=O)O)cc1,,,CHEMBL1153276,Bioorg Med Chem Lett,2009.0,"{'bei': '13.01', 'le': '0.24', 'lle': '0.52', 'sei': '6.99'}",CHEMBL474158,,CHEMBL474158,5.42,0,http://www.openphacts.org/units/Nanomolar,730850,=,1,1,=,,IC50,nM,,3820.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,3.82
,2269566,[],CHEMBL953558,Binding affinity to PPARgamma by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2cn(-c3ccccc3)cc2C(=O)O)cc1,,,CHEMBL1153276,Bioorg Med Chem Lett,2009.0,"{'bei': '12.64', 'le': '0.23', 'lle': '-0.30', 'sei': '7.81'}",CHEMBL514328,,CHEMBL514328,6.05,0,http://www.openphacts.org/units/Nanomolar,730851,=,1,1,=,,IC50,nM,,890.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.89
